date,district,rainfall,temperature,humidity,opd_visits,ambulance_calls,idsp_cases,larval_index,medicine_stock,disease_cases,risk,disease
2024-04-09,Kallakurichi,43,33,75,329,82,,11,68,176,0,Typhoid
2024-04-10,Kallakurichi,99,34,83,243,30,,18,76,138,1,Dengue
2024-04-11,Kallakurichi,59,31,64,510,127,,12,49,150,1,Respiratory Infection
2024-04-12,Kallakurichi,32,30,89,338,63,,12,67,150,0,Typhoid
2024-04-13,Kallakurichi,16,29,80,551,101,,9,45,239,1,Respiratory Infection
2024-04-14,Kallakurichi,109,29,89,389,41,119.0,19,62,147,1,Dengue
2024-04-15,Kallakurichi,145,31,73,433,111,,21,57,116,1,Cholera
2024-04-16,Kallakurichi,104,33,89,599,177,,19,41,132,1,Dengue
2024-04-17,Kallakurichi,29,33,71,477,105,,10,53,188,1,Respiratory Infection
2024-04-18,Kallakurichi,13,32,87,418,113,,10,59,156,0,Typhoid
2024-04-19,Kallakurichi,104,34,61,226,30,,16,78,111,1,Cholera
2024-04-20,Kallakurichi,105,29,87,462,63,,19,54,249,1,Dengue
2024-04-21,Kallakurichi,42,29,60,173,27,70.0,10,83,83,0,Flu
2024-04-22,Kallakurichi,36,30,60,468,104,,9,54,198,1,Respiratory Infection
2024-04-23,Kallakurichi,119,34,67,452,129,,18,55,259,1,Respiratory Infection
2024-04-24,Kallakurichi,56,30,61,341,48,,11,66,100,1,Cholera
2024-04-25,Kallakurichi,5,31,70,381,44,,7,62,172,0,Typhoid
2024-04-26,Kallakurichi,32,30,67,349,98,,9,66,153,0,Typhoid
2024-04-27,Kallakurichi,0,34,63,212,28,,6,79,57,0,Flu
2024-04-28,Kallakurichi,0,33,69,161,20,60.0,6,84,76,0,Flu
2024-04-29,Kallakurichi,82,33,63,224,30,,14,78,46,1,Cholera
2024-01-01,Villupuram,0,30,84,321,91,,8,68,146,0,Typhoid
2024-01-02,Villupuram,56,31,72,138,16,,12,87,81,1,Cholera
2024-01-03,Villupuram,90,31,60,386,107,,15,62,213,1,Cholera
2024-01-04,Villupuram,0,27,69,456,128,,6,55,106,1,Respiratory Infection
2024-01-05,Villupuram,65,30,87,255,72,,15,75,60,1,Cholera
2024-01-06,Villupuram,69,26,73,140,20,,14,86,38,1,Cholera
2024-01-07,Villupuram,79,31,78,104,24,30.0,15,90,55,1,Cholera
2024-01-08,Villupuram,92,27,90,203,27,,18,80,70,1,Dengue
2024-01-09,Villupuram,72,28,81,438,77,,15,57,114,1,Cholera
2024-01-10,Villupuram,42,26,88,372,65,,13,63,100,0,Typhoid
2024-01-11,Villupuram,82,27,77,188,28,,15,82,85,1,Cholera
2024-01-12,Villupuram,78,26,91,435,108,,16,57,139,1,Cholera
2024-01-13,Villupuram,62,31,88,563,114,,15,44,204,1,Respiratory Infection
2024-01-14,Villupuram,130,28,61,122,27,44.0,19,88,28,1,Cholera
2024-01-15,Villupuram,93,30,94,295,67,,18,71,139,1,Dengue
2024-01-16,Villupuram,111,30,79,479,59,,19,53,165,1,Respiratory Infection
2024-01-17,Villupuram,91,31,66,103,10,,15,90,54,1,Cholera
2024-01-18,Villupuram,45,26,76,504,86,,12,50,229,1,Respiratory Infection
2024-01-19,Villupuram,179,31,84,431,82,,26,57,219,1,Dengue
2024-01-20,Villupuram,81,27,93,358,37,,17,65,123,1,Dengue
2024-01-21,Villupuram,0,30,77,570,134,202.0,7,43,116,1,Respiratory Infection
2024-01-22,Villupuram,77,31,74,488,100,,15,52,104,1,Respiratory Infection
2024-01-23,Villupuram,37,30,87,507,123,,12,50,220,1,Respiratory Infection
2024-01-24,Villupuram,72,28,80,560,107,,15,44,211,1,Respiratory Infection
2024-01-25,Villupuram,72,26,79,222,23,,15,78,93,1,Cholera
2024-01-26,Villupuram,129,27,82,307,43,,21,70,174,1,Dengue
2024-01-27,Villupuram,92,30,71,399,106,,16,61,195,1,Cholera
2024-01-28,Villupuram,78,28,85,512,152,174.0,16,49,182,1,Respiratory Infection
2024-01-29,Villupuram,80,26,74,214,51,,15,79,91,1,Cholera
2024-01-30,Villupuram,70,26,94,455,117,,16,55,165,1,Respiratory Infection
2024-01-31,Villupuram,60,29,89,392,102,,14,61,229,1,Cholera
2024-02-01,Villupuram,92,27,89,599,82,,18,41,217,1,Dengue
2024-02-02,Villupuram,107,27,71,433,57,,17,57,190,1,Cholera
2024-02-03,Villupuram,66,31,81,369,81,,14,64,206,1,Cholera
2024-02-04,Villupuram,26,26,79,217,53,,10,79,123,0,Flu
2024-02-05,Villupuram,21,28,80,113,29,,10,89,53,0,Flu
2024-02-06,Villupuram,152,26,89,192,20,,24,81,80,1,Dengue
2024-02-07,Villupuram,113,29,89,333,36,122.0,20,67,116,1,Dengue
2024-02-08,Villupuram,62,27,72,123,19,,13,88,51,1,Cholera
2024-02-09,Villupuram,104,28,60,503,148,,16,50,222,1,Respiratory Infection
2024-02-10,Villupuram,33,31,91,319,60,,12,69,116,0,Typhoid
2024-02-11,Villupuram,86,27,87,221,54,,17,78,78,1,Dengue
2024-02-12,Villupuram,106,30,86,432,117,,19,57,143,1,Dengue
2024-02-13,Villupuram,165,26,60,377,51,,22,63,190,1,Cholera
2024-02-14,Villupuram,61,29,78,135,19,35.0,13,87,45,1,Cholera
2024-02-15,Villupuram,23,31,63,248,48,,8,76,147,0,Flu
2024-02-16,Villupuram,87,28,60,496,51,,14,51,220,1,Respiratory Infection
2024-02-17,Villupuram,131,27,79,298,47,,21,71,149,1,Cholera
2024-02-18,Villupuram,27,31,92,100,27,,11,90,49,0,Flu
2024-02-19,Villupuram,61,27,90,409,104,,15,60,132,1,Cholera
2024-02-20,Villupuram,30,30,63,188,50,,9,82,89,0,Flu
2024-02-21,Villupuram,52,28,72,295,40,71.0,12,71,172,1,Cholera
2024-02-22,Villupuram,129,28,91,593,160,,22,41,354,1,Dengue
2024-02-23,Villupuram,98,26,86,511,70,,18,49,193,1,Dengue
2024-02-24,Villupuram,25,30,75,291,65,,10,71,148,0,Typhoid
2024-02-25,Villupuram,47,26,94,295,86,,14,71,79,0,Typhoid
2024-02-26,Villupuram,0,26,72,142,18,,7,86,34,0,Flu
2024-02-27,Villupuram,80,27,89,383,48,,16,62,98,1,Cholera
2024-02-28,Villupuram,74,29,65,220,42,59.0,13,78,94,1,Cholera
2024-02-29,Villupuram,70,31,63,538,146,,13,47,276,1,Respiratory Infection
2024-03-01,Villupuram,108,26,67,169,43,,17,84,87,1,Cholera
2024-03-02,Villupuram,103,26,70,446,54,,17,56,234,1,Cholera
2024-03-03,Villupuram,62,29,74,500,138,,13,50,109,1,Respiratory Infection
2024-03-04,Villupuram,16,30,88,235,39,,10,77,114,0,Flu
2024-03-05,Villupuram,90,26,91,468,73,,18,54,191,1,Dengue
2024-03-06,Villupuram,88,30,74,481,74,,16,52,210,1,Respiratory Infection
2024-03-07,Villupuram,48,27,60,403,103,178.0,10,60,133,0,Typhoid
2024-03-08,Villupuram,18,27,92,297,33,,11,71,97,0,Typhoid
2024-03-09,Villupuram,54,31,73,550,55,,12,45,149,1,Respiratory Infection
2024-03-10,Villupuram,53,26,61,587,152,,11,42,117,1,Respiratory Infection
2024-03-11,Villupuram,27,28,83,539,115,,11,47,216,1,Respiratory Infection
2024-03-12,Villupuram,85,29,61,358,49,,14,65,80,1,Cholera
2024-03-13,Villupuram,42,30,67,329,65,,10,68,67,0,Typhoid
2024-03-14,Villupuram,49,27,93,489,75,198.0,14,52,200,1,Respiratory Infection
2024-03-15,Villupuram,31,28,65,546,122,,9,46,311,1,Respiratory Infection
2024-03-16,Villupuram,5,26,93,393,72,,9,61,217,0,Typhoid
2024-03-17,Villupuram,11,29,74,377,112,,8,63,76,0,Typhoid
2024-03-18,Villupuram,37,29,66,183,53,,10,82,42,0,Flu
2024-03-19,Villupuram,74,26,69,446,121,,14,56,231,1,Cholera
2024-03-20,Villupuram,47,31,71,536,111,,11,47,206,1,Respiratory Infection
2024-03-21,Villupuram,12,31,77,109,22,45.0,8,90,43,0,Flu
2024-03-22,Villupuram,89,26,65,409,74,,15,60,217,1,Cholera
2024-03-23,Villupuram,50,26,80,208,27,,13,80,71,0,Flu
2024-03-24,Villupuram,34,26,66,578,123,,10,43,169,1,Respiratory Infection
2024-03-25,Villupuram,25,27,78,385,94,,10,62,177,0,Typhoid
2024-03-26,Villupuram,83,26,86,335,98,,16,67,89,1,Dengue
2024-03-27,Villupuram,72,31,73,128,36,,14,88,38,1,Cholera
2024-03-28,Villupuram,94,29,86,433,57,125.0,18,57,254,1,Dengue
2024-03-29,Villupuram,1,31,82,444,85,,8,56,187,0,Typhoid
2024-03-30,Villupuram,42,26,78,281,56,,12,72,121,0,Typhoid
2024-03-31,Villupuram,50,26,74,328,43,,12,68,123,0,Typhoid
2024-04-01,Villupuram,0,30,88,277,50,,8,73,70,0,Typhoid
2024-04-02,Villupuram,44,26,68,411,66,,11,59,211,0,Typhoid
2024-04-03,Villupuram,14,28,83,346,56,,9,66,194,0,Typhoid
2024-04-04,Villupuram,14,31,79,204,60,,9,80,121,0,Flu
2024-04-05,Villupuram,78,27,85,541,149,,16,46,246,1,Respiratory Infection
2024-04-06,Villupuram,121,26,84,540,73,,20,46,115,1,Dengue
2024-04-07,Villupuram,59,31,81,328,70,74.0,14,68,172,1,Cholera
2024-04-08,Villupuram,117,29,64,426,112,,18,58,212,1,Cholera
2024-04-09,Villupuram,152,26,93,527,131,,24,48,214,1,Dengue
2024-04-10,Villupuram,24,27,78,462,66,,10,54,110,1,Respiratory Infection
2024-04-11,Villupuram,115,26,83,305,48,,19,70,138,1,Dengue
2024-04-12,Villupuram,88,27,67,200,39,,15,80,61,1,Cholera
2024-04-13,Villupuram,76,29,84,202,47,,16,80,52,1,Cholera
2024-04-14,Villupuram,135,29,60,422,48,126.0,19,58,162,1,Cholera
2024-04-15,Villupuram,31,27,66,236,25,,9,77,98,0,Flu
2024-04-16,Villupuram,144,26,62,202,33,,20,80,95,1,Cholera
2024-04-17,Villupuram,42,31,72,444,56,,11,56,236,0,Typhoid
2024-04-18,Villupuram,79,30,79,241,70,,15,76,94,1,Cholera
2024-04-19,Villupuram,95,31,84,290,70,,17,71,119,1,Dengue
2024-04-20,Villupuram,63,31,63,529,74,,12,48,125,1,Respiratory Infection
2024-04-21,Villupuram,92,27,71,196,41,78.0,16,81,106,1,Cholera
2024-04-22,Villupuram,6,27,85,289,35,,9,72,134,0,Typhoid
2024-04-23,Villupuram,50,26,75,567,98,,12,44,157,1,Respiratory Infection
2024-04-24,Villupuram,25,27,80,487,51,,10,52,236,1,Respiratory Infection
2024-04-25,Villupuram,52,31,81,561,89,,13,44,176,1,Respiratory Infection
2024-04-26,Villupuram,17,31,72,393,58,,8,61,201,0,Typhoid
2024-04-27,Villupuram,20,29,77,283,59,,9,72,107,0,Typhoid
2024-04-28,Villupuram,19,26,92,319,53,107.0,11,69,69,0,Typhoid
2024-04-29,Villupuram,59,26,82,570,162,,14,43,141,1,Respiratory Infection
2024-01-01,Tiruppur,61,27,92,254,31,,15,75,70,1,Cholera
2024-01-02,Tiruppur,32,31,60,137,25,,9,87,29,0,Flu
2024-01-03,Tiruppur,33,31,78,594,101,,11,41,202,1,Respiratory Infection
2024-01-04,Tiruppur,104,26,73,110,21,,17,89,40,1,Cholera
2024-01-05,Tiruppur,51,31,85,421,118,,13,58,189,1,Cholera
2024-01-06,Tiruppur,67,28,86,424,77,,15,58,124,1,Cholera
2024-01-07,Tiruppur,75,31,85,187,26,86.0,16,82,41,1,Cholera
2024-01-08,Tiruppur,0,31,66,599,176,,6,41,261,1,Respiratory Infection
2024-01-09,Tiruppur,81,28,94,352,59,,17,65,83,1,Dengue
2024-01-10,Tiruppur,2,28,93,371,93,,9,63,136,0,Typhoid
2024-01-11,Tiruppur,88,30,74,136,14,,16,87,28,1,Cholera
2024-01-12,Tiruppur,86,26,63,317,57,,14,69,100,1,Cholera
2024-01-13,Tiruppur,84,27,82,114,26,,16,89,34,1,Dengue
2024-01-14,Tiruppur,74,29,85,229,35,77.0,15,78,106,1,Cholera
2024-01-15,Tiruppur,56,27,88,506,87,,14,50,254,1,Respiratory Infection
2024-01-16,Tiruppur,82,31,73,316,61,,15,69,184,1,Cholera
2024-01-17,Tiruppur,112,27,93,109,16,,20,90,53,1,Dengue
2024-01-18,Tiruppur,62,31,65,395,47,,12,61,82,1,Cholera
2024-01-19,Tiruppur,48,26,71,597,107,,11,41,196,1,Respiratory Infection
2024-01-20,Tiruppur,97,29,83,546,82,,18,46,155,1,Dengue
2024-01-21,Tiruppur,99,26,88,273,61,86.0,18,73,126,1,Dengue
2024-01-22,Tiruppur,61,30,90,507,88,,15,50,193,1,Respiratory Infection
2024-01-23,Tiruppur,78,26,75,235,57,,15,77,135,1,Cholera
2024-01-24,Tiruppur,45,28,60,182,45,,10,82,97,0,Flu
2024-01-25,Tiruppur,20,30,93,423,112,,11,58,204,0,Typhoid
2024-01-26,Tiruppur,56,26,60,589,86,,11,42,224,1,Respiratory Infection
2024-01-27,Tiruppur,107,28,73,129,14,,18,88,31,1,Cholera
2024-01-28,Tiruppur,59,30,83,367,83,105.0,14,64,122,1,Cholera
2024-01-29,Tiruppur,46,29,67,382,84,,11,62,124,0,Typhoid
2024-01-30,Tiruppur,16,28,83,301,66,,9,70,175,0,Typhoid
2024-01-31,Tiruppur,41,29,66,136,15,,10,87,67,0,Flu
2024-02-01,Tiruppur,59,29,62,487,122,,12,52,148,1,Respiratory Infection
2024-02-02,Tiruppur,104,26,86,328,43,,19,68,171,1,Dengue
2024-02-03,Tiruppur,69,29,61,450,60,,13,55,126,1,Cholera
2024-02-04,Tiruppur,100,28,87,287,37,,18,72,154,1,Dengue
2024-02-05,Tiruppur,78,29,72,271,77,,15,73,136,1,Cholera
2024-02-06,Tiruppur,89,31,70,172,48,,15,83,62,1,Cholera
2024-02-07,Tiruppur,15,29,92,222,63,50.0,10,78,71,0,Flu
2024-02-08,Tiruppur,59,31,64,488,126,,12,52,223,1,Respiratory Infection
2024-02-09,Tiruppur,154,30,68,474,132,,22,53,116,1,Respiratory Infection
2024-02-10,Tiruppur,110,28,81,588,138,,19,42,294,1,Dengue
2024-02-11,Tiruppur,97,29,70,333,49,,16,67,159,1,Cholera
2024-02-12,Tiruppur,62,26,74,589,154,,13,42,343,1,Respiratory Infection
2024-02-13,Tiruppur,0,28,77,475,134,,7,53,146,1,Respiratory Infection
2024-02-14,Tiruppur,47,29,89,102,22,31.0,13,90,51,0,Flu
2024-02-15,Tiruppur,88,31,87,593,127,,17,41,153,1,Dengue
2024-02-16,Tiruppur,91,27,65,329,45,,15,68,161,1,Cholera
2024-02-17,Tiruppur,39,26,84,311,55,,12,69,72,0,Typhoid
2024-02-18,Tiruppur,38,31,82,316,45,,12,69,121,0,Typhoid
2024-02-19,Tiruppur,23,28,67,427,45,,9,58,154,0,Typhoid
2024-02-20,Tiruppur,20,31,68,254,51,,8,75,88,0,Typhoid
2024-02-21,Tiruppur,26,31,89,347,93,106.0,11,66,146,0,Typhoid
2024-02-22,Tiruppur,4,26,62,327,70,,6,68,109,0,Typhoid
2024-02-23,Tiruppur,42,31,90,506,129,,13,50,191,1,Respiratory Infection
2024-02-24,Tiruppur,92,27,86,496,144,,17,51,275,1,Dengue
2024-02-25,Tiruppur,19,31,81,100,28,,10,90,44,0,Flu
2024-02-26,Tiruppur,79,29,83,304,88,,16,70,177,1,Cholera
2024-02-27,Tiruppur,87,26,66,236,59,,15,77,94,1,Cholera
2024-02-28,Tiruppur,120,27,81,553,159,275.0,20,45,286,1,Dengue
2024-02-29,Tiruppur,68,26,68,408,60,,13,60,139,1,Cholera
2024-03-01,Tiruppur,18,29,94,480,120,,11,52,135,1,Respiratory Infection
2024-03-02,Tiruppur,96,28,68,196,20,,16,81,108,1,Cholera
2024-03-03,Tiruppur,30,30,67,521,52,,9,48,263,1,Respiratory Infection
2024-03-04,Tiruppur,103,27,73,307,82,,17,70,161,1,Cholera
2024-03-05,Tiruppur,62,30,74,233,47,,13,77,62,1,Cholera
2024-03-06,Tiruppur,0,31,77,557,139,,7,45,242,1,Respiratory Infection
2024-03-07,Tiruppur,82,28,85,315,71,92.0,16,69,185,1,Dengue
2024-03-08,Tiruppur,29,30,74,395,51,,10,61,202,0,Typhoid
2024-03-09,Tiruppur,23,29,61,308,66,,8,70,132,0,Typhoid
2024-03-10,Tiruppur,21,29,70,229,23,,9,78,102,0,Flu
2024-03-11,Tiruppur,47,26,80,487,68,,12,52,258,1,Respiratory Infection
2024-03-12,Tiruppur,46,26,78,126,24,,12,88,52,0,Flu
2024-03-13,Tiruppur,56,29,84,121,20,,14,88,50,1,Cholera
2024-03-14,Tiruppur,144,28,62,184,44,48.0,20,82,73,1,Cholera
2024-03-15,Tiruppur,70,26,83,590,110,,15,41,187,1,Respiratory Infection
2024-03-16,Tiruppur,53,31,60,463,134,,11,54,170,1,Respiratory Infection
2024-03-17,Tiruppur,5,30,86,500,83,,9,50,138,1,Respiratory Infection
2024-03-18,Tiruppur,44,29,73,235,63,,11,77,82,0,Flu
2024-03-19,Tiruppur,26,28,70,394,97,,9,61,166,0,Typhoid
2024-03-20,Tiruppur,64,26,79,370,90,,14,63,78,1,Cholera
2024-03-21,Tiruppur,54,27,69,291,82,134.0,12,71,121,1,Cholera
2024-03-22,Tiruppur,28,29,65,531,149,,9,47,239,1,Respiratory Infection
2024-03-23,Tiruppur,38,30,73,300,68,,11,70,103,0,Typhoid
2024-03-24,Tiruppur,51,31,65,134,27,,11,87,66,1,Cholera
2024-03-25,Tiruppur,29,29,65,385,100,,9,62,166,0,Typhoid
2024-03-26,Tiruppur,0,30,84,209,50,,8,80,110,0,Flu
2024-03-27,Tiruppur,65,26,69,248,43,,13,76,119,1,Cholera
2024-03-28,Tiruppur,77,30,63,388,87,98.0,14,62,196,1,Cholera
2024-03-29,Tiruppur,6,30,91,542,67,,9,46,140,1,Respiratory Infection
2024-03-30,Tiruppur,28,26,80,543,75,,10,46,222,1,Respiratory Infection
2024-03-31,Tiruppur,50,29,67,436,75,,11,57,214,0,Typhoid
2024-04-01,Tiruppur,50,28,67,232,29,,11,77,115,0,Flu
2024-04-02,Tiruppur,32,30,80,255,59,,11,75,66,0,Typhoid
2024-04-03,Tiruppur,118,27,87,163,42,,20,84,45,1,Dengue
2024-04-04,Tiruppur,4,27,76,552,103,,8,45,325,1,Respiratory Infection
2024-04-05,Tiruppur,63,30,88,178,51,,15,83,106,1,Cholera
2024-04-06,Tiruppur,35,28,69,562,152,,10,44,144,1,Respiratory Infection
2024-04-07,Tiruppur,63,26,92,345,40,157.0,15,66,83,1,Cholera
2024-04-08,Tiruppur,18,28,90,178,45,,10,83,53,0,Flu
2024-04-09,Tiruppur,42,29,64,269,42,,10,74,115,0,Typhoid
2024-04-10,Tiruppur,15,26,71,354,66,,8,65,94,0,Typhoid
2024-04-11,Tiruppur,53,29,90,182,43,,14,82,63,1,Cholera
2024-04-12,Tiruppur,57,28,64,123,17,,12,88,52,1,Cholera
2024-04-13,Tiruppur,51,30,71,283,42,,12,72,60,1,Cholera
2024-04-14,Tiruppur,29,29,83,541,75,231.0,11,46,136,1,Respiratory Infection
2024-04-15,Tiruppur,164,28,66,474,63,,23,53,146,1,Respiratory Infection
2024-04-16,Tiruppur,0,30,69,436,104,,6,57,244,0,Typhoid
2024-04-17,Tiruppur,0,31,78,597,94,,7,41,332,1,Respiratory Infection
2024-04-18,Tiruppur,25,31,81,387,62,,10,62,77,0,Typhoid
2024-04-19,Tiruppur,74,27,88,197,36,,16,81,61,1,Cholera
2024-04-20,Tiruppur,36,30,86,368,106,,12,64,88,0,Typhoid
2024-04-21,Tiruppur,139,31,71,268,38,133.0,21,74,158,1,Cholera
2024-04-22,Tiruppur,0,31,70,557,110,,7,45,161,1,Respiratory Infection
2024-04-23,Tiruppur,0,27,72,174,51,,7,83,74,0,Flu
2024-04-24,Tiruppur,46,27,85,245,31,,13,76,82,0,Flu
2024-04-25,Tiruppur,13,28,72,516,119,,8,49,269,1,Respiratory Infection
2024-04-26,Tiruppur,63,28,65,454,64,,12,55,200,1,Respiratory Infection
2024-04-27,Tiruppur,98,26,81,475,53,,17,53,219,1,Dengue
2024-04-28,Tiruppur,46,26,64,538,159,129.0,11,47,180,1,Respiratory Infection
2024-04-29,Tiruppur,49,27,85,117,14,,13,89,42,0,Flu
2024-01-01,Theni,18,30,68,170,44,,8,83,39,0,Flu
2024-01-02,Theni,47,33,62,209,44,,10,80,64,0,Flu
2024-01-03,Theni,0,35,89,555,105,,8,45,158,1,Respiratory Infection
2024-01-04,Theni,152,32,70,554,102,,22,45,235,1,Respiratory Infection
2024-01-05,Theni,56,31,77,173,49,,13,83,64,1,Cholera
2024-01-06,Theni,6,34,71,569,77,,7,44,187,1,Respiratory Infection
2024-01-07,Theni,43,33,70,228,37,54.0,11,78,135,0,Flu
2024-01-08,Theni,90,35,79,471,55,,16,53,130,1,Respiratory Infection
2024-01-09,Theni,75,31,87,376,86,,16,63,203,1,Cholera
2024-01-10,Theni,150,32,79,112,14,,22,89,32,1,Cholera
2024-01-11,Theni,69,34,94,108,14,,16,90,30,1,Cholera
2024-01-12,Theni,60,32,71,359,44,,13,65,92,1,Cholera
2024-01-13,Theni,88,30,62,368,68,,15,64,82,1,Cholera
2024-01-14,Theni,26,31,78,363,99,159.0,10,64,212,0,Typhoid
2024-01-15,Theni,37,30,72,375,47,,10,63,150,0,Typhoid
2024-01-16,Theni,70,31,94,355,48,,16,65,195,1,Cholera
2024-01-17,Theni,68,32,92,291,46,,16,71,121,1,Cholera
2024-01-18,Theni,65,35,65,340,63,,13,66,108,1,Cholera
2024-01-19,Theni,20,30,78,592,114,,9,41,211,1,Respiratory Infection
2024-01-20,Theni,18,30,86,517,142,,10,49,281,1,Respiratory Infection
2024-01-21,Theni,94,33,75,359,70,88.0,16,65,147,1,Cholera
2024-01-22,Theni,89,34,91,284,69,,18,72,142,1,Dengue
2024-01-23,Theni,116,34,61,580,173,,17,42,241,1,Respiratory Infection
2024-01-24,Theni,126,30,76,197,41,,20,81,86,1,Cholera
2024-01-25,Theni,46,31,70,296,31,,11,71,90,0,Typhoid
2024-01-26,Theni,0,30,81,436,83,,8,57,220,0,Typhoid
2024-01-27,Theni,17,33,90,515,143,,10,49,196,1,Respiratory Infection
2024-01-28,Theni,34,34,78,453,101,130.0,11,55,175,1,Respiratory Infection
2024-01-29,Theni,1,35,66,282,44,,6,72,92,0,Typhoid
2024-01-30,Theni,67,33,74,363,85,,14,64,213,1,Cholera
2024-01-31,Theni,94,35,71,290,39,,16,71,120,1,Cholera
2024-02-01,Theni,72,34,84,235,27,,15,77,93,1,Cholera
2024-02-02,Theni,75,35,70,102,22,,14,90,27,1,Cholera
2024-02-03,Theni,56,35,93,269,60,,14,74,140,1,Cholera
2024-02-04,Theni,57,35,65,239,42,,12,77,123,1,Cholera
2024-02-05,Theni,180,35,89,586,125,,26,42,127,1,Dengue
2024-02-06,Theni,5,31,66,574,134,,7,43,255,1,Respiratory Infection
2024-02-07,Theni,11,33,74,585,160,289.0,8,42,192,1,Respiratory Infection
2024-02-08,Theni,79,31,85,458,82,,16,55,192,1,Respiratory Infection
2024-02-09,Theni,29,35,61,429,71,,9,58,151,0,Typhoid
2024-02-10,Theni,108,34,90,391,101,,19,61,140,1,Dengue
2024-02-11,Theni,0,33,71,396,97,,7,61,132,0,Typhoid
2024-02-12,Theni,80,31,80,552,68,,16,45,157,1,Respiratory Infection
2024-02-13,Theni,120,31,68,339,88,,18,67,190,1,Cholera
2024-02-14,Theni,77,32,87,197,20,47.0,16,81,51,1,Cholera
2024-02-15,Theni,87,33,63,458,50,,15,55,210,1,Respiratory Infection
2024-02-16,Theni,81,35,85,240,46,,16,76,74,1,Dengue
2024-02-17,Theni,61,32,61,309,91,,12,70,168,1,Cholera
2024-02-18,Theni,86,32,80,105,23,,16,90,21,1,Cholera
2024-02-19,Theni,100,31,76,533,98,,17,47,175,1,Respiratory Infection
2024-02-20,Theni,40,31,92,576,112,,13,43,116,1,Respiratory Infection
2024-02-21,Theni,131,34,70,236,59,61.0,20,77,64,1,Cholera
2024-02-22,Theni,107,32,63,519,122,,17,49,231,1,Respiratory Infection
2024-02-23,Theni,25,35,82,593,63,,10,41,251,1,Respiratory Infection
2024-02-24,Theni,34,30,81,183,42,,11,82,84,0,Flu
2024-02-25,Theni,95,30,92,180,20,,18,82,94,1,Dengue
2024-02-26,Theni,38,30,67,191,21,,10,81,56,0,Flu
2024-02-27,Theni,122,33,78,571,156,,20,43,167,1,Respiratory Infection
2024-02-28,Theni,20,34,85,415,81,130.0,10,59,169,0,Typhoid
2024-02-29,Theni,38,33,89,485,113,,12,52,161,1,Respiratory Infection
2024-03-01,Theni,62,35,65,354,63,,12,65,212,1,Cholera
2024-03-02,Theni,86,34,62,518,72,,14,49,295,1,Respiratory Infection
2024-03-03,Theni,94,31,82,295,67,,17,71,163,1,Dengue
2024-03-04,Theni,26,35,90,380,102,,11,62,174,0,Typhoid
2024-03-05,Theni,11,30,77,426,44,,8,58,136,0,Typhoid
2024-03-06,Theni,100,32,87,458,113,,18,55,175,1,Dengue
2024-03-07,Theni,0,31,76,237,55,81.0,7,77,102,0,Flu
2024-03-08,Theni,88,34,72,515,74,,16,49,168,1,Respiratory Infection
2024-03-09,Theni,68,34,65,342,73,,13,66,84,1,Cholera
2024-03-10,Theni,119,35,85,106,11,,20,90,41,1,Dengue
2024-03-11,Theni,91,33,77,586,151,,16,42,260,1,Respiratory Infection
2024-03-12,Theni,102,31,79,249,55,,18,76,118,1,Cholera
2024-03-13,Theni,27,31,84,457,63,,11,55,228,1,Respiratory Infection
2024-03-14,Theni,97,31,81,344,85,78.0,17,66,96,1,Dengue
2024-03-15,Theni,73,33,64,150,26,,13,85,77,1,Cholera
2024-03-16,Theni,86,32,88,332,36,,17,67,140,1,Dengue
2024-03-17,Theni,93,32,64,262,33,,15,74,94,1,Cholera
2024-03-18,Theni,75,33,80,423,66,,15,58,142,1,Cholera
2024-03-19,Theni,95,31,88,511,81,,18,49,268,1,Dengue
2024-03-20,Theni,93,32,84,439,106,,17,57,139,1,Dengue
2024-03-21,Theni,81,35,64,116,24,33.0,14,89,30,1,Cholera
2024-03-22,Theni,81,34,80,191,56,,16,81,91,1,Cholera
2024-03-23,Theni,36,33,68,289,72,,10,72,76,0,Typhoid
2024-03-24,Theni,31,31,93,477,99,,12,53,130,1,Respiratory Infection
2024-03-25,Theni,92,32,78,249,59,,17,76,114,1,Cholera
2024-03-26,Theni,23,30,63,496,108,,8,51,258,1,Respiratory Infection
2024-03-27,Theni,45,35,94,332,65,,13,67,176,0,Typhoid
2024-03-28,Theni,62,32,69,146,41,35.0,13,86,41,1,Cholera
2024-03-29,Theni,56,31,70,294,55,,12,71,102,1,Cholera
2024-03-30,Theni,5,30,67,547,129,,7,46,263,1,Respiratory Infection
2024-03-31,Theni,16,34,61,132,39,,7,87,56,0,Flu
2024-04-01,Theni,69,31,78,101,22,,14,90,37,1,Cholera
2024-04-02,Theni,28,35,94,123,16,,12,88,54,0,Flu
2024-04-03,Theni,29,33,66,319,77,,9,69,86,0,Typhoid
2024-04-04,Theni,73,33,90,205,42,,16,80,96,1,Cholera
2024-04-05,Theni,58,32,90,523,100,,14,48,308,1,Respiratory Infection
2024-04-06,Theni,47,32,79,298,88,,12,71,75,0,Typhoid
2024-04-07,Theni,68,30,71,460,82,113.0,13,54,196,1,Respiratory Infection
2024-04-08,Theni,40,34,61,293,44,,10,71,157,0,Typhoid
2024-04-09,Theni,99,33,69,186,55,,16,82,106,1,Cholera
2024-04-10,Theni,35,34,62,123,14,,9,88,43,0,Flu
2024-04-11,Theni,19,30,64,505,63,,8,50,240,1,Respiratory Infection
